Ages;mean;X0.95_inf;X0.95_sup;mean.1;X0.95_inf.1;X0.95_sup.1;mean.2;X0.95_inf.2;X0.95_sup.2;mean.3;X0.95_inf.3;X0.95_sup.3
38,16744432;6,490626187;-1,180069109;14,16885688;872,9511179;423,0958262;1408,935038;14,52501458;8,166957486;20,88576225;-1,967425706;-12,19591157;8,270313479
38,36344631;6,909637011;-0,599739768;14,42097327;850,1735851;414,3598006;1367,289126;15,35307819;9,101345671;21,60676727;-1,567225315;-11,51454966;8,374925576
39,30409928;6,776638762;-0,830805965;14,38081572;849,3667177;385,0163397;1406,599944;15,64926362;9,084424596;22,21835906;-2,190719733;-12,3778783;7,993611793
39,36494025;6,432836395;-0,646399222;13,5218084;902,4485519;456,7567257;1429,271116;14,52930667;8,354067941;20,70724795;-2,144221472;-11,60641354;7,318234177
38,92465463;8,853829846;2,584171079;15,11981216;850,0882728;433,3404725;1340,596355;17,01044908;11,40365383;22,62663491;0,878745159;-6,956619358;8,712145106
39,15870494;6,974762083;-0,053605631;14,00469717;874,9114521;438,4977419;1391,249503;15,00812183;8,770953204;21,24103699;-1,341873512;-10,36655329;7,68559536
39,94285861;5,747122628;-1,451432015;12,94275263;871,3246261;433,4835561;1391,624873;13,98533672;7,987628372;19,98022437;-2,959010772;-12,91419085;6,998844298
40,23142165;6,027554817;-1,571831782;13,63513945;854,6733685;426,0765802;1362,705227;14,67500044;8,285172169;21,06866795;-2,56650049;-12,51618954;7,384884396
40,26433242;5,587466177;-1,881393023;13,05756078;863,9985908;416,9550612;1396,693625;13,97521434;7,746383215;20,19103247;-3,060056214;-13,17787052;7,063755142
40,73628309;4,525242865;-3,55358371;12,61331982;850,6231733;429,941866;1351,860672;13,65780152;7,245581196;20,07353604;-4,448777911;-14,88295181;5,98702587
41,19477722;5,615241498;-1,003157178;12,23872056;880,2147764;451,3889211;1380,875253;13,86657793;8,347589115;19,38201464;-2,782092971;-11,91407227;6,355958222
41,22813074;5,563082176;-0,758215176;11,88543156;889,937081;461,8874834;1392,023183;14,12009312;8,631428268;19,60450799;-2,809073291;-11,29741363;5,690485334
41,21412627;5,658398619;-0,887343525;12,20054741;911,2561584;470,1381269;1431,889964;14,08317039;8,395020771;19,7726441;-3,005358344;-11,85279384;5,837807074
41,85167208;6,320872458;-0,234272834;12,87192377;938,4345748;502,2812331;1444,692963;14,29476898;8,636811253;19,95633887;-1,842115542;-10,49202289;6,809331372
42,56975723;6,625970714;-0,235440173;13,48380615;930,1666526;480,2845167;1455,677592;14,63266591;8,458279556;20,81169625;-1,708092451;-10,78257;7,369084795
44,28350108;6,786731257;-0,794323208;14,36750336;920,634274;456,6551505;1467,781285;15,67504738;9,024663669;22,32339761;-2,296406549;-12,37021588;7,781040653
42,59825881;6,007252821;-1,359177506;13,3613153;879,5852519;451,9918636;1382,992963;13,96576628;7,76837586;20,16275705;-2,358812503;-11,9516262;7,237977793
42,80726822;5,878889651;-1,825106785;13,58602696;863,821162;425,6324103;1385,709436;14,3164854;7,820873762;20,81153148;-2,7567805;-12,92098936;7,419984352
42,89171685;6,590363878;-0,206443221;13,38259303;888,4480544;458,0974344;1396,484246;14,48020541;8,47975019;20,47935951;-1,745996723;-10,69009114;7,199400991
43,0219448;6,30121982;-1,79397797;14,39409275;834,8020969;390,3651354;1370,493635;14,89174032;8,039281643;21,75086366;-2,692427856;-13,36931328;8,005466816
43,41469609;6,709000746;0,488476948;12,92722454;905,3278887;470,1254808;1414,799512;14,75934878;9,07153423;20,45033532;-1,295983947;-9,402528386;6,817742405
42,96080779;6,343647947;-0,858228629;13,54130661;832,6027023;396,856514;1353,561188;14,61412369;8,505234385;20,73294261;-2,144464209;-11,79924101;7,497816782
43,41640299;7,669945008;1,792801366;13,5457715;872,8661192;492,4564968;1312,190693;16,00487883;10,95075797;21,05178099;-0,235875652;-7,773779123;7,29668234
44,09244734;6,590176134;0,192235817;12,98636286;912,9403433;497,1528081;1395,560512;14,46131189;8,644276321;20,27986925;-1,51507729;-9,647315167;6,627158665
