"";"Ages";"optima";"mean";"Ages.1";"X0.5_inf";"X0.5_sup";"X0.95_inf";"X0.95_sup";"Ages.2";"optima.1";"mean.1";"Ages.3";"X0.5_inf.1";"X0.5_sup.1";"X0.95_inf.1";"X0.95_sup.1";"Ages.4";"optima.2";"mean.2";"Ages.5";"X0.5_inf.2";"X0.5_sup.2";"X0.95_inf.2";"X0.95_sup.2";"Ages.6";"optima.3";"mean.3";"Ages.7";"X0.5_inf.3";"X0.5_sup.3";"X0.95_inf.3";"X0.95_sup.3"
"329";329;9,9639819909955;9,96852910976887;329;6,01400700350175;13,9419709854927;-1,57778889444722;21,5337668834417;329;458,774387193598;621,96002093108;329;329,789894947475;640,525262631316;175,887943971987;1201,90095047524;329;0,0370185092546294;0,0255630617152998;329;-4,40520260130065;4,44922461230615;-12,8694347173587;12,9134567283642;329;18,8774387193597;18,8720591105277;329;15,4737368684342;22,2811405702851;8,93646823411706;28,8184092046023
"330";330;11,4767383691846;11,4709201819928;330;7,83491745872936;15,1185592796398;0,831415707853928;22,0940470235118;330;492,486243121562;651,536894435617;330;359,104552276139;677,168584292147;197,873936968485;1235,6128064032;330;1,65782891445723;1,65067296712783;330;-2,48424212106053;5,79989994997499;-10,4382191095548;13,7538769384692;330;20,1740870435218;20,185217456366;330;16,9594797398699;23,415707853927;10,7733866933467;29,6018009004502
"331";331;11,1405702851426;11,1390149041514;331;7,35867933966983;14,9224612306153;0,0750375187593804;22,1780890445223;331;529,129564782392;694,927340265737;331;388,419209604803;724,07203601801;215,462731365684;1308,89944972486;331;0,90745372686343;0,910519996250022;331;-3,38469234617309;5,19959979989995;-11,5787893946973;13,423711855928;331;20,0390195097549;20,0344905076521;331;16,6623311655828;23,3886943471736;10,2331165582791;29,8449224612306
"332";332;9,01150575287644;9,01739297017022;332;4,97748874437219;13,0735367683842;-2,7823911955978;20,8054027013507;332;469,03451725863;628,219031453121;332;340,050025012507;650,785392696349;184,682341170586;1201,90095047524;332;-0,473236618309151;-0,48166281075447;332;-4,94547273636818;3,99899949974988;-13,4997498749375;12,5532766383192;332;18,1480740370185;18,1373212507791;332;14,6363181590795;21,6598299149575;7,88294147073537;28,4132066033016
"333";333;10,1880940470235;10,1974017137947;333;6,12606303151576;14,2501250625313;-1,66183091545773;22,0380190095048;333;406,008004002002;568,300265158965;333;284,352176088045;578,964482241121;146,573286643323;1130,08004002001;333;0,127063531765884;0,110935784529214;333;-4,3751875937969;4,62931465732866;-13,0195097548774;13,2436218109055;333;19,2286143071536;19,2184741617284;333;15,7168584292146;22,7403701850925;8,96348174087044;29,4937468734367
"334";334;11,4767383691846;11,4824335658607;334;7,97498749374687;15,0065032516258;1,19559779889945;21,7578789394697;334;491,020510255128;652,684032171803;334;356,173086543273;677,168584292147;194,942471235619;1242,94147073537;334;1,59779889944973;1,58557865429948;334;-2,42421210605303;5,61980990495248;-10,168084042021;13,3336668334167;334;20,2821410705353;20,2899661498637;334;17,1485742871436;23,4427213606803;11,0975487743872;29,4667333666833
"335";335;8,53526763381691;8,53294892682662;335;4,47323661830915;12,5692846423212;-3,28664332166083;20,3571785892946;335;477,82891445723;656,211341449862;335;340,050025012507;674,23711855928;178,819409704853;1283,9819909955;335;-1,22361180590295;-1,22317116723045;335;-5,78589294647324;3,33866933466734;-14,520260130065;12,0730365182591;335;17,7698849424712;17,7757815753323;335;14,3661830915458;21,1735867933967;7,85592796398199;27,6838419209605
"336";336;7,97498749374687;7,98256329226309;336;3,74487243621811;12,2051025512756;-4,3511755877939;20,3291645822911;336;473,43171585793;642,311801721902;336;338,584292146074;661,045522761381;180,285142571287;1242,94147073537;336;-2,03401700850425;-2,02174707965145;336;-6,8064032016008;2,76838419209605;-15,9909954977489;11,9529764882441;336;17,2836418209105;17,2913399361137;336;13,6908454227114;20,9034517258629;6,77538769384692;27,8189094547274
"337";337;9,17958979489745;9,18318693619598;337;4,83741870935468;13,5217608804402;-3,45472736368184;21,8419209604802;337;502,746373186594;680,297590936855;337;360,570285142572;702,086043021512;192,011005502752;1314,7623811906;337;-0,773386693346673;-0,77713940788818;337;-5,72586293146573;4,17908954477239;-15,1805902951476;13,663831915958;337;18,5262631315658;18,5228051882659;337;14,744372186093;22,2811405702851;7,53176588294147;29,5207603801901
"338";338;10,0760380190095;10,0654295438538;338;5,95797898949475;14,1940970485243;-1,94197098549274;22,0660330165083;338;444,117058529265;627,919487060054;338;310,735367683843;639,059529764883;158,299149574788;1256,13306653327;338;-0,0830415207603821;-0,0718210591338162;338;-4,61530765382691;4,44922461230615;-13,319659829915;13,1535767883942;338;19,1745872936468;19,1727535559418;338;15,5547773886943;22,7943971985993;8,61230615307654;29,7368684342171
"339";339;8,67533766883442;8,66338080792897;339;4,22111055527764;13,1295647823912;-4,29514757378689;21,6458229114557;339;485,157578789396;586,092712306904;339;376,693346673338;624,402201100551;233,051525762882;1014,28714357179;339;-1,13356678339169;-1,13933957990517;339;-6,17608804402201;3,90895447723862;-15,8109054527264;13,543771885943;339;17,9049524762381;17,8924526112325;339;14,0690345172586;21,7138569284642;6,77538769384692;29,0345172586293
"340";340;9,34767383691846;9,35208095952733;340;5,34167083541771;13,3816908454227;-2,36218109054527;21,0575287643822;340;471,965982991497;644,560712925955;340;337,118559279641;662,511255627815;177,35367683842;1254,66733366683;340;-0,323161580790391;-0,312236825671994;340;-4,76538269134567;4,11905952976488;-13,2596298149075;12,6433216608304;340;18,3101550775388;18,3105142821221;340;14,7983991995998;21,8219109554777;8,072036018009;28,5482741370685
"341";341;8,56328164082041;8,57275153754982;341;4,36118059029515;12,7933966983492;-3,70685342671336;20,8334167083542;341;445,582791395699;616,654090577929;341;315,132566283142;631,730865432717;164,162081040521;1215,09254627314;341;-1,28364182091045;-1,27278988096302;341;-5,96598299149575;3,42871435717859;-14,9404702351176;12,4032016008004;341;17,6888444222111;17,6997200897523;341;14,1500750375188;21,2546273136568;7,31565782891446;28,0620310155077
"342";342;6,7703851925963;6,76510644958908;342;2,70835417708854;10,8044022011006;-5,05152576288144;18,592296148074;342;496,883441720861;659,139663200096;342;360,570285142572;683,03151575788;197,873936968485;1253,2016008004;342;-3,17458729364682;-3,17273353710051;342;-7,79689844922461;1,44772386193097;-16,6513256628314;10,3321660830415;342;16,2031015507754;16,2037839629396;342;12,8264132066033;19,5797898949475;6,3431715857929;26,0630315157579
"343";343;9,23561780890445;9,24267394544227;343;5,06153076538269;13,4377188594297;-2,97848924462231;21,4497248624312;343;488,089044522262;590,921597163346;343;379,624812406204;630,265132566284;233,051525762882;1023,08154077039;343;-0,443221610805402;-0,434429314720535;343;-5,1855927963982;4,32916458229115;-14,3101550775388;13,423711855928;343;18,3371685842921;18,3264024340384;343;14,744372186093;21,9029514757379;7,88294147073537;28,7643821910955
"344";344;9,79589794897449;9,80115239660207;344;5,81790895447724;13,8019009504752;-1,85792896448224;21,4497248624312;344;485,157578789396;589,814246867063;344;373,761880940471;627,333666833418;228,654327163583;1027,47873936969;344;0,307153576788394;0,305842408701118;344;-4,19509754877438;4,83941970985493;-12,8694347173587;13,4837418709355;344;18,7423711855928;18,7403414449889;344;15,311655827914;22,1460730365183;8,74737368684342;28,7103551775888
"345";345;8,78739369684843;8,78626950030699;345;4,75337668834417;12,8214107053527;-2,97848924462231;20,5252626313157;345;471,965982991497;641,972313060882;345;337,118559279641;661,045522761381;178,819409704853;1245,87293646823;345;-0,833416708354179;-0,8314118416204;345;-5,27563781890946;3,6088044022011;-13,799899949975;12,1330665332666;345;17,9319659829915;17,9215417566653;345;14,4742371185593;21,3896948474237;7,82891445722861;28,008004002001
"346";346;11,0285142571286;11,0400196492946;346;7,16258129064532;14,8944472236118;-0,233116558279139;22,3181590795398;346;508,609304652327;698,919174330383;346;360,570285142572;716,743371685844;189,079539769886;1370,46023011506;346;2,048024012006;2,03486560623967;346;-1,34367183591796;5,43971985992997;-7,85692846423212;11,9529764882441;346;20,0930465232616;20,1006011949863;346;16,3651825912956;23,8209104552276;9,20660330165082;30,9794897448724
"347";347;10,3561780890445;10,3612521291457;347;6,35017508754377;14,3621810905453;-1,32566283141571;22,0380190095048;347;489,554777388695;681,410364958743;347;344,447223611807;696,223111555779;178,819409704853;1347,00850425213;347;1,68784392196098;1,68843095600086;347;-1,73386693346674;5,1095547773887;-8,27713856928464;11,6828414207104;347;19,3906953476738;19,393183794359;347;15,527763881941;23,2806403201601;8,09904952476238;30,6823411705853
"348";348;10,8884442221111;10,8792270764495;348;7,21860930465233;14,5582791395698;0,187093546773387;21,5897948974487;348;533,526763381692;714,476510074099;348;384,022011005504;738,729364682342;208,134067033518;1370,46023011506;348;1,89794897448724;1,90139953504395;348;-1,46373186593296;5,25962981490746;-7,91695847923962;11,7428714357179;348;19,8499249624812;19,8630957770481;348;16,4192096048024;23,3076538269135;9,80090045022511;29,8989494747374
"349";349;9,82391195597799;9,81298228311614;349;5,84592296148074;13,7738869434717;-1,71785892946473;21,3656828414207;349;536,458229114558;727,159754537079;349;384,022011005504;748,989494747374;205,202601300651;1408,56928464232;349;0,937468734367187;0,940283184388278;349;-2,72436218109054;4,59929964982491;-9,74787393696849;11,6528264132066;349;18,7963981990995;18,809722976035;349;15,1495747873937;22,4432216108054;8,15307653826913;29,4667333666833
"350";350;10,832416208104;10,8201267771787;350;6,8264132066033;14,8384192096048;-0,849424712356178;22,4862431215608;350;508,609304652327;699,318785611721;350;362,036018009005;718,209104552277;190,545272636319;1368,99449724862;350;1,86793396698349;1,86726168340601;350;-1,58379189594798;5,31965982991496;-8,18709354677339;11,9229614807404;350;19,8499249624812;19,8419518761144;350;15,9869934967484;23,6858429214607;8,61230615307654;31,0605302651326
"351";351;10,8884442221111;10,8819869502463;351;7,24662331165583;14,5302651325663;0,271135567783894;21,5057528764382;351;523,266633316659;702,8811098327;351;378,159079539771;727,003501750876;203,736868434218;1348,47423711856;351;1,83791895947974;1,82718034460231;351;-1,58379189594798;5,22961480740371;-8,09704852426213;11,7728864432216;351;19,7958979489745;19,8002185605577;351;16,4462231115558;23,1725862931466;9,98999499749875;29,6288144072036
"352";352;11,3926963481741;11,394469693155;352;7,58279139569785;15,2026013006503;0,299149574787393;22,5142571285643;352;476,363181590796;666,141651049568;352;334,187093546774;678,63431715858;171,490745372687;1323,5567783892;352;2,31815907953977;2,3101653699839;352;-0,953476738369183;5,58979489744873;-7,25662831415708;11,8929464732366;352;20,552276138069;20,5432091546573;352;16,7973986993497;24,280140070035;9,63881940970485;31,4657328664332
"353";353;11,5047523761881;11,5070737579982;353;7,86293146573287;15,1745872936468;0,831415707853928;22,1780890445223;353;523,266633316659;700,870739565494;353;378,159079539771;725,537768884443;205,202601300651;1342,61130565283;353;2,37818909454727;2,37833776834118;353;-0,953476738369183;5,70985492746373;-7,34667333666833;12,1330665332666;353;20,552276138069;20,5514596193595;353;17,0675337668834;24,0100050025013;10,4222111055528;30,6823411705853
"354";354;8,92746373186593;8,9134406180695;354;5,36968484242121;12,4572286143072;-1,40970485242621;19,2646323161581;354;669,839919959981;855,043426272197;354;498,349174587294;898,494247123562;285,817908954478;1571,26563281641;354;-0,833416708354179;-0,824875998749649;354;-4,52526263131566;2,88844422211105;-11,6388194097049;10,0020010005003;354;18,5802901450725;18,5685119855408;354;15,2306153076538;21,9029514757379;8,85542771385693;28,2781390695348
"355";355;10,6923461730865;10,6789483504453;355;7,21860930465233;14,1660830415208;0,551275637818911;20,8334167083542;355;520,335167583793;699,627811600857;355;373,761880940471;722,606303151577;200,805402701352;1345,54277138569;355;1,38769384692346;1,37668215406419;355;-2,0040020010005;4,74937468734367;-8,4872436218109;11,2326163081541;355;20,4712356178089;20,4695048883556;355;17,2026013006503;23,7128564282141;10,9624812406203;29,9799899949975
"356";356;10,2441220610305;10,240929790098;356;6,88244122061031;13,5777888944472;0,467233616808404;19,9929964982491;356;549,649824912457;726,638004200774;356;400,145072536269;754,852426213107;219,859929964983;1377,78889444722;356;0,817408704352175;0,808344364709054;356;-2,63431715857929;4,23911955977989;-9,2376188094047;10,8424212106053;356;19,9579789894947;19,9648881669117;356;16,7973986993497;23,1185592796398;10,7463731865933;29,1695847923962
"357";357;10,048024012006;10,0492642556546;357;6,54627313656828;13,5497748874437;-0,177088544272134;20,2731365682841;357;530,595297648825;704,960331467973;357;385,487743871937;731,400700350176;211,065532766384;1341,14557278639;357;0,847423711855932;0,839544270978153;357;-2,57428714357178;4,26913456728364;-9,14757378689345;10,8424212106053;357;19,9579789894947;19,9634973634659;357;16,7433716858429;23,1995997999;10,5302651325663;29,3856928464232
"358";358;10,496248124062;10,4920845080061;358;6,93846923461731;14,0260130065033;0,159079539769884;20,8334167083542;358;504,212106053027;676,445340689033;358;363,501750875439;699,154577288645;196,408204102052;1298,63931965983;358;1,41770885442722;1,40327720761405;358;-1,97398699349674;4,77938969484742;-8,45722861430715;11,2926463231616;358;20,3901950975488;20,3838357923251;358;17,1215607803902;23,631815907954;10,8814407203602;29,871935967984
"359";359;11,1125562781391;11,1056273511585;359;7,41470735367684;14,7823911955978;0,3831915957979;21,8419209604802;359;464,63731865933;633,570133994927;359;332,721360680341;652,251125562782;175,887943971987;1231,2156078039;359;1,9879939969985;2,00191478792801;359;-1,46373186593296;5,46973486743371;-8,12706353176588;12,1330665332666;359;20,6873436718359;20,6957573354306;359;17,3376688344172;24,0370185092546;10,9354677338669;30,4662331165583
"360";360;11,4767383691846;11,476042523746;360;8,3671835917959;14,5862931465733;2,40020010005003;20,5252626313157;360;491,020510255128;664,055734723093;360;353,241620810406;685,962981490746;189,079539769886;1282,51625812906;360;2,19809904952476;2,18814728154854;360;-1,04352176088044;5,43971985992997;-7,28664332166083;11,6528264132066;360;20,7953976988494;20,8016267820548;360;17,9049524762381;23,7128564282141;12,3401700850425;29,2506253126563
"361";361;10,7483741870935;10,752146664875;361;7,27463731865933;14,2501250625313;0,579289644822413;20,9454727363682;361;483,691845922962;647,339915841028;361;348,844422211106;669,839919959981;189,079539769886;1238,54427213607;361;1,71785892946473;1,70856361037085;361;-1,64382191095547;5,04952476238119;-8,03701850925463;11,4727363681841;361;20,120060030015;20,1309038201115;361;16,8244122061031;23,4427213606803;10,5032516258129;29,7638819409705
"362";362;9,9639819909955;9,97546591062637;362;6,65832916458229;13,2696348174087;0,327163581790895;19,6008004002001;362;549,649824912457;722,511243600444;362;401,610805402702;751,920960480241;222,79139569785;1361,66583291646;362;0,337168584292144;0,340325500568982;362;-3,14457228614307;3,81890945472737;-9,83791895947974;10,512256128064;362;19,8499249624812;19,8621475257025;362;16,8514257128564;22,8754377188594;11,0435217608804;28,656328164082
"363";363;10,3001500750375;10,3034891269882;363;6,68634317158579;13,9139569784892;-0,233116558279139;20,8334167083542;363;499,814907453728;682,049931118334;363;357,638819409706;702,086043021512;189,079539769886;1326,48824412206;363;0,997498749374685;0,983655799028164;363;-2,63431715857929;4,59929964982491;-9,56778389194597;11,5627813906953;363;19,8229114557279;19,8317633681869;363;16,5812906453227;23,0915457728864;10,3141570785393;29,3316658329165
"364";364;10,496248124062;10,5091933760817;364;6,7423711855928;14,2781390695348;-0,485242621310654;21,5057528764382;364;517,403701850926;580,886130058072;364;426,528264132067;627,333666833418;293,146573286644;910,220110055028;364;1,14757378689345;1,1566067751873;364;-2,78439219609805;5,07953976988495;-10,3181590795398;12,6433216608304;364;19,9849924962481;19,9827100837256;364;16,5542771385693;23,415707853927;9,96298149074537;30,0070035017509
"365";365;10,8044022011006;10,7942074240925;365;7,55477738869435;14,0540270135068;1,30765382691346;20,2731365682841;365;583,361680840421;756,152517076896;365;429,459729864933;790,030015007505;241,845922961482;1408,56928464232;365;1,20760380190095;1,21650727422776;365;-2,33416708354177;4,74937468734367;-9,11755877938969;11,5627813906953;365;20,4442221110555;20,4314152197755;365;17,4187093546773;23,4697348674337;11,583791895948;29,2776388194097
"366";366;9,31965982991496;9,3198614572693;366;5,90195097548774;12,7373686843422;-0,625312656328163;19,2646323161581;366;589,224612306154;751,627613923123;366;439,719859929966;790,030015007505;252,106053026514;1377,78889444722;366;-0,113056528264131;-0,119748583054159;366;-3,65482741370685;3,42871435717859;-10,4682341170585;10,2421210605303;366;19,0665332666333;19,0654768271089;366;15,959979989995;22,1730865432716;9,98999499749875;28,1430715357679
"367";367;10,1320660330165;10,1210350223992;367;6,8544272136068;13,3816908454227;0,607303651825912;19,6568284142071;367;561,375687843923;725,797538221043;367;414,802401200601;759,249624812407;234,517258629316;1348,47423711856;367;0,967483741870936;0,957148181629356;367;-2,33416708354177;4,23911955977989;-8,60730365182591;10,5422711355678;367;19,4987493746873;19,510147495416;367;16,4462231115558;22,5512756378189;10,584292146073;28,4132066033016
"368";368;9,15157578789395;9,16338772776207;368;5,73386693346673;12,5972986493247;-0,849424712356178;19,1805902951476;368;558,444222111056;721,0749939978;368;413,336668334168;754,852426213107;233,051525762882;1336,74837418709;368;-0,413206603301653;-0,418782040033619;368;-4,04502251125563;3,18859429714858;-10,9784892446223;10,1220610305153;368;18,9854927463732;18,9737591315442;368;15,8249124562281;22,1190595297649;9,80090045022511;28,1430715357679
"369";369;13,1855927963982;13,1871986490093;369;9,991995997999;16,3791895947974;3,88494247123562;22,4862431215608;369;483,691845922962;636,038524170157;369;353,241620810406;661,045522761381;194,942471235619;1198,96948474237;369;4,17908954477239;4,1873455719923;369;0,18709354677339;8,17108554277139;-7,43671835917959;15,8249124562281;369;22,7133566783392;22,7155362672675;369;19,7148574287144;25,7388694347174;13,9339669834917;31,4927463731866
"370";370;13,1855927963982;13,1871986490093;370;9,991995997999;16,3791895947974;3,88494247123562;22,4862431215608;370;483,691845922962;636,038524170157;370;353,241620810406;661,045522761381;194,942471235619;1198,96948474237;370;4,17908954477239;4,1873455719923;370;0,18709354677339;8,17108554277139;-7,43671835917959;15,8249124562281;370;22,7133566783392;22,7155362672675;370;19,7148574287144;25,7388694347174;13,9339669834917;31,4927463731866
"371";371;14,2501250625313;14,2509243715972;371;12,3731865932967;16,1270635317659;8,73136568284142;19,7688844422211;371;927,808904452227;1023,81838337877;371;776,838419209606;1108,09404702351;552,581290645324;1559,53976988494;371;5,79989994997499;5,80467350790455;371;3,12856428214107;8,47123561780891;-2,0040020010005;13,6038019009505;371;22,7403701850925;22,7471705871839;371;21,2276138069034;24,280140070035;18,256128064032;27,2246123061531
"372";372;12,4292146073036;12,4177839842281;372;8,67533766883442;16,1550775387694;1,50375187593797;23,3266633316658;372;461,705852926464;681,596782860355;372;312,201100550276;681,565782891446;150,970485242622;1410,03501750875;372;2,46823411705853;2,44885920155857;372;-1,97398699349674;6,91045522761381;-10,4682341170585;15,4047023511756;372;21,9569784892446;21,9634450037002;372;18,5262631315658;25,3876938469235;11,9349674837419;31,9789894947474
"373";373;13,1855927963982;13,1871986490093;373;9,991995997999;16,3791895947974;3,88494247123562;22,4862431215608;373;483,691845922962;636,038524170157;373;353,241620810406;661,045522761381;194,942471235619;1198,96948474237;373;4,17908954477239;4,1873455719923;373;0,18709354677339;8,17108554277139;-7,43671835917959;15,8249124562281;373;22,7133566783392;22,7155362672675;373;19,7148574287144;25,7388694347174;13,9339669834917;31,4927463731866
"374";374;13,3536768384192;13,3606150349412;374;9,37568784392196;17,3316658329165;1,78389194597299;24,9514757378689;374;331,255627813908;497,672331346485;374;222,79139569785;493,951975987995;105,532766383193;1040,67033516758;374;4,56928464232116;4,53885525696366;374;-0,353176588294147;9,49174587293647;-9,68784392196098;18,8564282141071;374;22,3621810905453;22,3734521360181;374;18,7423711855928;25,9819909954977;11,799899949975;32,9244622311156
"375";375;14,2221110555278;14,2195717327859;375;10,7483741870935;17,6678339169585;4,10905452726363;24,3071535767884;375;373,761880940471;585,735058612651;375;244,777388694348;573,101550775389;111,395697848925;1260,53026513257;375;5,85992996498249;5,82886069678858;375;1,56778389194597;10,1220610305153;-6,59629814907453;18,2861430715358;375;23,0375187593797;23,0337648405429;375;19,8499249624812;26,1980990495248;13,7448724362181;32,3031515757879
"376";376;12,9894947473737;12,9946590801739;376;11,1125562781391;14,8664332166083;7,49874937468734;18,48024012006;376;728,46923461731;812,109708938584;376;603,881940970486;877,973986993497;420,665332666334;1257,5987993997;376;4,4192096048024;4,4083942642874;376;1,62781390695348;7,18059029514757;-3,6848424212106;12,5232616308154;376;22,0380190095048;22,0409145785994;376;20,6873436718359;23,3886943471736;18,0670335167584;26,0090045022511
"377";377;11,7848924462231;11,7833895087371;377;7,41470735367684;16,1830915457729;-0,989494747373687;24,5592796398199;377;586,293146573287;846,567779904964;377;401,610805402702;857,453726863432;200,805402701352;1725,1675837919;377;0,697348674337171;0,687226371853125;377;-4,25512756378189;5,64982491245623;-13,7098549274637;15,1045522761381;377;23,0375187593797;23,0352064813311;377;18,7693846923462;27,3326663331666;10,584292146073;35,4907453726863
"378";378;12,0370185092546;12,049248735862;378;8,53526763381691;15,5667833916959;1,81190595297649;22,2901450725363;378;769,50975487744;1002,69842800719;378;562,841420710356;1050,93046523262;315,132566283142;1880,53526763382;378;1,02751375687844;1,03711181937232;378;-2,42421210605303;4,50925462731366;-9,08754377188594;11,1725862931466;378;22,3891945972986;22,3801764738473;378;18,8504252126063;25,9009504752376;12,0970485242621;32,6813406703352
"379";379;12,2611305652826;12,2607181382886;379;8,64732366183092;15,9029514757379;1,69984992496248;22,8224112056028;379;606,813406703352;858,635096181369;379;420,665332666334;875,042521260631;213,996998499251;1723,70185092546;379;2,01800900450225;2,01223486557249;379;-2,21410705352676;6,25012506253127;-10,3481740870435;14,3541770885443;379;22,4702351175588;22,4741287342994;379;19,1475737868934;25,8199099549775;12,7453726863432;32,2221110555278
"380";380;11,3926963481741;11,3747421360281;380;6,7143571785893;16,0710355177589;-2,22211105552776;24,9794897448724;380;609,744872436219;891,592334218164;380;413,336668334168;901,425712856429;202,271135567785;1835,09754877439;380;-0,0830415207603821;-0,0920508865239387;380;-5,21560780390195;5,04952476238119;-15,0605302651326;14,8644322161081;380;23,1455727863932;23,1238310257716;380;18,5532766383192;27,7648824412206;9,80090045022511;36,5172586293147
"381";381;14,8664332166083;14,8720436939786;381;12,2331165582791;17,4997498749375;7,19059529764883;22,5422711355678;381;926,343171585794;1098,39127319923;381;728,46923461731;1178,44922461231;461,705852926464;1858,54927463732;381;5,1095547773887;5,11375935884982;381;2,07803901950975;8,14107053526764;-3,74487243621811;13,9639819909955;381;23,847923961981;23,8516822063246;381;21,1465732866433;26,5492746373187;15,959979989995;31,7628814407204
"382";382;10,9444722361181;10,9181181610125;382;6,09804902451226;15,7628814407204;-3,11855927963982;24,9794897448724;382;656,648324162082;973,131731826334;382;438,254127063533;983,506753376689;213,996998499251;2016,84842421211;382;-0,773386693346673;-0,76578239146486;382;-5,93596798399199;4,4192096048024;-15,8109054527264;14,2941470735368;382;23,0105052526263;22,9842639724151;382;18,3101550775388;27,7108554277139;9,36868434217109;36,6523261630815
"383";383;12,4292146073036;12,4360491030117;383;8,70335167583792;16,1830915457729;1,53176588294147;23,3266633316658;383;558,444222111056;780,518029102364;383;391,35067533767;797,358679339671;202,271135567785;1550,74537268634;383;2,25812906453227;2,24003618158329;383;-2,15407703851926;6,67033516758379;-10,6183091545773;15,1045522761381;383;22,7133566783392;22,7188079905054;383;19,2016008004002;26,2521260630315;12,4212106053027;33,0055027513757
"384";384;12,1490745372686;12,1439353582802;384;8,14307153576788;16,1270635317659;0,523261630815409;23,7748874437219;384;578,964482241121;822,462088668251;384;401,610805402702;836,933466733367;202,271135567785;1656,27813906954;384;1,53776888444222;1,54606969483394;384;-3,08454227113557;6,16008004002001;-11,9089544772386;14,9844922461231;384;22,7943971985993;22,7941817744261;384;19,0125062531266;26,6033016508254;11,7188594297149;33,8699349674837
"385";385;13,5777888944472;13,573043878465;385;11,6728364182091;15,4547273636818;8,05902951475738;19,0965482741371;385;860,385192596299;948,2289974469;385;721,140570285143;1026,01300650325;515,937968984493;1437,88394197099;385;5,1095547773887;5,10590440353069;385;2,55827913956978;7,66083041520761;-2,36418209104552;12,5832916458229;385;21,9029514757379;21,8944548228409;385;20,2551275637819;23,5237618809405;17,1215607803902;26,6573286643322
"386";386;13,7738869434717;13,7837678886794;386;10,3001500750375;17,247623811906;3,6328164082041;23,9429714857429;386;391,35067533767;588,0415602452;386;262,366183091547;583,361680840421;124,587293646824;1229,74987493747;386;4,11905952976488;4,1091918710543;386;0,697348674337171;7,51075537768885;-5,81590795397699;14,0540270135068;386;22,7133566783392;22,7202213778039;386;19,471735867934;25,9819909954977;13,231615807904;32,2221110555278
"387";387;11,0005002501251;10,9959398253197;387;7,21860930465233;14,7543771885943;0,0190095047523755;21,9819909954978;387;539,389694847424;717,334335306862;387;391,35067533767;744,592296148075;212,531265632817;1366,06303151576;387;2,07803901950975;2,08396648246991;387;-1,10355177588794;5,2896448224112;-7,25662831415708;11,4127063531766;387;20,5252626313157;20,5134002691903;387;16,7163581790895;24,3071535767884;9,47673836918459;31,5737868934467
"388";388;10,7763881940971;10,7683077480936;388;7,05052526263132;14,4742371185593;-0,0650325162581282;21,5897948974487;388;539,389694847424;711,937466669946;388;394,282141070536;741,660830415208;216,928464232117;1345,54277138569;388;1,9879939969985;1,9894152094847;388;-1,13356678339169;5,13956978489244;-7,16658329164582;11,1425712856428;388;20,2281140570285;20,2225078066224;388;16,4732366183092;23,9559779889945;9,31465732866433;31,1145572786393
"389";389;10,5242621310655;10,5297372158562;389;6,7983991995998;14,2781390695348;-0,373186593296648;21,4497248624312;389;562,841420710356;741,744152263935;389;410,405202601302;772,441220610306;225,722861430716;1402,70635317659;389;1,59779889944973;1,58934088314897;389;-1,73386693346674;4,92946473236618;-8,12706353176588;11,2926463231616;389;20,120060030015;20,1301409867392;389;16,4462231115558;23,8209104552276;9,36868434217109;30,8714357178589
"390";390;10,3561780890445;10,341830457135;390;6,54627313656828;14,1380690345173;-0,70935467733867;21,3936968484242;390;593,621810905454;776,521917972534;390;435,322661330666;810,55027513757;241,845922961482;1458,40420210105;390;1,38769384692346;1,37486972705209;390;-2,0040020010005;4,74937468734367;-8,4872436218109;11,2626313156578;390;20,0390195097549;20,0265206722576;390;16,3111555777889;23,7668834417209;9,15257628814407;30,8984492246123
"391";391;12,8494247123562;12,8554441439158;391;9,51575787893947;16,2111055527764;3,07253626813407;22,6543271635818;391;562,841420710356;807,906867368207;391;386,95347673837;817,878939469736;193,476738369186;1638,68934467234;391;1,77788894447224;1,79279130394085;391;-1,64382191095547;5,22961480740371;-8,24712356178089;11,8329164582291;391;22,3891945972986;22,380949155903;391;19,687843921961;25,0635317658829;14,528264132066;30,2231115557779
"392";392;12,8214107053527;12,8279956306257;392;9,62781390695348;16,0430215107554;3,46473236618309;22,1780890445223;392;561,375687843923;806,51048529106;392;386,95347673837;817,878939469736;193,476738369186;1637,2236118059;392;2,01800900450225;2,01102577918093;392;-1,34367183591796;5,37968984492246;-7,79689844922461;11,8029014507254;392;22,1460730365183;22,1390228665545;392;19,7958979489745;24,496248124062;15,2846423211606;29,0075037518759
