Place;Deg_Lon;Deg_Lat;altitude;Biome;TANN;PANN;MTCO;MTWA
EPDcoretop_E968;27,233333;58,4;35;TAIG;5,827337985;732,4911189;-4,849172433;17,06077894
EPDcoretop_E969;-4,436111;43,215556;1053;TEDE;9,770912449;1391,18155;4,410022418;15,30255604
EPDcoretop_E972;-0,253333;48,519444;853;COST;10,32403493;787,4872363;4,146707376;16,78352006
EPDcoretop_E973;24,833333;42,833333;980;TEDE;7,53338928;1053,86139;-1,746945421;16,5942227
EPDcoretop_E978;12,3;47,65;1115;COST;5,511785607;1749,326112;-3,604679505;14,4641482
EPDcoretop_E980;7,543333;46,645833;7;COCO;2,910721531;1856,461558;-5,887481213;11,63555495
EPDcoretop_E981;33,733333;37,5;135;TAIG;12,43755366;270,554398;1,934048573;23,09257317
EPDcoretop_E982;7,654167;45,858333;128;COST;-1,291321054;1379,556642;-10,10836728;7,818573475
EPDcoretop_E986;6;59,816667;91;CLMX;3,700648941;2554,897728;-4,102561474;12,02382533
EPDcoretop_E987;7;60,716667;592;CLMX;-1,165334488;1572,523355;-8,957771301;7,679116567
EPDcoretop_E992;-5;58,366667;810;TAIG;7,533479452;1487,464099;3,593919436;11,85761325
EPDcoretop_E994;19,47125;54,102361;75;COCO;8,011055519;724,8755622;-1,21644016;17,25777245
EPDcoretop_E995;17,633056;52,649167;840;CLMX;8,459269762;656,0919678;-0,802355369;17,76198641
EPDcoretop_E996;18,552778;54,093333;10;COST;7,526577984;683,428688;-1,541176101;16,70540841
Fall_a1;35,49882;30,40749;525;WAST;16,14896142;89,65988185;7,539776007;23,69815699
Fall_a10;35,41481;30,43815;214;WAST;18,52022227;80,31335868;9,894785563;25,89936066
Fall_a11;35,4116;30,44048;55;WAST;18,52022227;80,31335868;9,894785563;25,89936066
Fall_a12;35,40754;30,44663;115;WAST;18,52022227;80,31335868;9,894785563;25,89936066
Fall_a13;35,40549;30,45817;849;WAST;19,56719891;76,78703235;11,0066309;26,82338969
Fall_a14;35,40116;30,46837;886;WAST;19,56719891;76,78703235;11,0066309;26,82338969
Fall_a15;35,39822;30,47815;5;WAST;19,56719891;76,78703235;11,0066309;26,82338969
Fall_a16;35,3855;30,48608;800;WAST;19,56719891;76,78703235;11,0066309;26,82338969
Fall_a17;35,36652;30,49884;100;WAST;19,56719891;76,78703235;11,0066309;26,82338969
Fall_a18;35,32521;30,5647;750;WAST;22,21546491;65,72088915;13,93756676;29,20069059
Fall_a19;35,38494;30,75096;800;WAST;22,13980905;74,16462001;13,95387872;29,0070858
Fall_a2;35,48847;30,40096;540;WAST;16,14896142;89,65988185;7,539776007;23,69815699
Fall_a20;35,42741;30,87001;562;WAST;22,67784802;77,07289802;14,57740275;29,48982366
Fall_a21;35,41629;30,89953;710;HODE;22,67784802;77,07289802;14,57740275;29,48982366
Fall_a3;35,48821;30,39092;420;WAST;16,14896142;89,65988185;7,539776007;23,69815699
Fall_a4;35,48624;30,3793;595;WAST;16,14896142;89,65988185;7,539776007;23,69815699
Fall_a5;35,48069;30,37049;565;WAST;16,14896142;89,65988185;7,539776007;23,69815699
Fall_a6;35,4746;30,36988;5;WAST;16,14896142;89,65988185;7,539776007;23,69815699
Fall_a7;35,45922;30,44202;28;WAST;18,52022227;80,31335868;9,894785563;25,89936066
Fall_a8;35,44599;30,44389;17;WAST;18,52022227;80,31335868;9,894785563;25,89936066
Fall_a9;35,41962;30,43976;6;WAST;18,52022227;80,31335868;9,894785563;25,89936066
Fall_b13;33,43402;34,81246;515;HODE;19,69718528;243,3518702;12,81547006;26,81745847
Fall_b14;33,3633;35,31219;740;HODE;19,2785813;358,6493077;11,40256246;27,58523305
Fall_b15;33,08337;34,75408;101;WAST;18,32826233;319,2714262;10,68475342;26,33714612
Fall_b16;33,3597;34,82201;8;HODE;19,21794955;259,3681598;12,06748549;26,63466263
Fall_b17;33,34875;34,83387;4;XERO;19,21794955;259,3681598;12,06748549;26,63466263
Fall_b18;33,08486;34,77707;1;XERO;18,32826233;319,2714262;10,68475342;26,33714612
Fall_b19;33,10973;35,33411;3;XERO;18,75200653;403,0689691;11,31558132;26,58882268
Fall_b20;33,35507;35,30338;700;XERO;18,96983027;379,1663028;11,13353952;27,23706818
Fall_b21;33,29779;34,8473;32;XERO;19,21794955;259,3681598;12,06748549;26,63466263
Fall_b22;33,29758;34,84769;54;XERO;19,21794955;259,3681598;12,06748549;26,63466263
Fall_b23;33,13236;35,05216;-838;XERO;19,13771995;461,7018702;10,72287941;28,01077779
Fall_b24;33,14941;35,04998;3;XERO;19,13771995;461,7018702;10,72287941;28,01077779
Fall_b25;33,26679;34,84231;58;XERO;19,21794955;259,3681598;12,06748549;26,63466263
Fall_b26;33,25976;34,84295;53;XERO;18,75031892;288,4325691;11,34601974;26,47002093
Fall_b27;33,16484;34,79324;66;XERO;18,75031892;288,4325691;11,34601974;26,47002093
Fall_b28;33,19373;34,85364;66;XERO;17,12785069;367,8552175;8,925473213;25,76437696
Fall_b29;33,32709;34,85055;46;WAST;18,13221288;319,5371653;10,07584604;26,59527079
Fall_b30;33,31097;34,85123;87;XERO;18,13221288;319,5371653;10,07584604;26,59527079
Fall_b31;33,27598;35,30726;87;WAST;18,96983027;379,1663028;11,13353952;27,23706818
Fall_b32;33,06607;34,84972;110;XERO;16,21143679;420,3896432;7,865113735;25,00823148
Fall_b33;33,26816;35,30413;112;XERO;18,96983027;379,1663028;11,13353952;27,23706818
Fall_b34;33,12716;35,32688;265;XERO;18,75200653;403,0689691;11,31558132;26,58882268
Fall_b35;33,22413;35,30447;265;XERO;18,73678756;391,4924582;11,08439477;26,80435308
Fall_b36;33,15622;34,88025;205;XERO;16,21143679;420,3896432;7,865113735;25,00823148
Fall_b37;33,13112;34,93092;107;WAST;16,21143679;420,3896432;7,865113735;25,00823148
Fall_b38;33,25578;35,30645;92;XERO;18,73678756;391,4924582;11,08439477;26,80435308
Fall_b39;32,93003;34,87146;95;XERO;15,65098576;475,5118726;7,379258315;24,32601547
Fall_b40;33,10118;34,92586;83;XERO;16,21143679;420,3896432;7,865113735;25,00823148
Fall_b41;33,15184;34,88945;145;XERO;16,21143679;420,3896432;7,865113735;25,00823148
Fall_b42;32,803;34,864333;190;XERO;16,01803855;478,2647713;7,997850577;24,41504796
Fall_b43;33,13571;34,90152;100;XERO;16,21143679;420,3896432;7,865113735;25,00823148
Fall_b44;33,13815;34,89118;222;WAST;16,21143679;420,3896432;7,865113735;25,00823148
Fall_b45;33,05811;34,91425;3;XERO;15,57096803;469,888906;7,090405623;24,51058133
Fall_b46;33,05782;34,91487;100;XERO;15,57096803;469,888906;7,090405623;24,51058133
Fall_b47;33,05314;34,90465;100;XERO;15,57096803;469,888906;7,090405623;24,51058133
Fall_b48;33,044222;34,924583;476;XERO;15,57096803;469,888906;7,090405623;24,51058133
Fall_b49;33,048139;34,927083;24;XERO;15,57096803;469,888906;7,090405623;24,51058133
Fall_b50;32,86063;34,90921;20;TUND;16,01803855;478,2647713;7,997850577;24,41504796
Fall_b51;32,89585;34,92748;165;CLMX;15,65098576;475,5118726;7,379258315;24,32601547
Fall_b52;32,8704;34,9149;95;CLDE;15,65098576;475,5118726;7,379258315;24,32601547
Fall_b53;32,90208;34,93012;65;COST;15,65098576;475,5118726;7,379258315;24,32601547
Fall_b54;32,90178;34,92932;1120;CLMX;15,65098576;475,5118726;7,379258315;24,32601547
Fall_b55;32,89172;34,93911;2406;XERO;15,65098576;475,5118726;7,379258315;24,32601547
Fall_b56;32,8622;34,9351;362;WAST;16,01803855;478,2647713;7,997850577;24,41504796
Fall_b7;33,39319;35,33373;1356;HODE;19,2785813;358,6493077;11,40256246;27,58523305
Fall_b8;33,3713;35,33138;480;XERO;19,2785813;358,6493077;11,40256246;27,58523305
Feurdean_a1;24,545;47,57389;1400;COST;4,67187611;1240,816519;-5,478488763;14,45200125
Feurdean_a2;23,900622;46,966698;1000;COST;8,613209824;800,0485826;-2,432831287;18,83742205
Feurdean_a3;24,545;47,57389;1380;COST;4,67187611;1240,816519;-5,478488763;14,45200125
Feurdean_a4;27,637;44,1545;-971;COST;11,96994278;564,0121043;1,158283432;22,41511472
Feurdean_a5;22,76417;46,59;0;COCO;5,179125701;1209,304247;-4,246004581;14,28499571
Feurdean_a6;22,7324;46,5984;1196;COST;5,845926141;1179,72451;-3,656477451;14,98694801
Feurdean_b1;83,284014;56,83552;407;COCO;0,363897656;546,7537898;-16,49794451;16,93288008
Finsinger_a1;10,89563582;42,988217;42;WAMX;14,42304993;831,2275279;7,073014895;22,48796399
Finsinger_a10;11,93422831;42,60026162;80;WAMX;13,14257236;975,1981366;5,536248684;21,57698313
Finsinger_a11;12,23031336;42,12208147;60;WAMX;14,41445812;1070,197223;7,018273671;22,50374985
Finsinger_a12;11,37999339;42,4004386;150;WAMX;15,8407712;862,9965627;9,537742933;22,8654836
Finsinger_a13;10,28197035;44,38216837;165;WAMX;9,59910665;1291,875408;1,385305166;18,20947965
Finsinger_a14;7,899450607;45,48444119;24;TEDE;9,057773246;1324,160471;0,127639825;18,05669403
Finsinger_a15;7,910411495;45,32454805;59;TEDE;11,90271587;1115,451529;2,606681625;21,2108345
Finsinger_a16;7,49086594;45,11723839;340;COST;10,28583965;1279,616497;0,813182245;19,59957377
Finsinger_a17;8,692684014;45,76435341;130;COMX;11,78049642;1579,208272;2,773241282;20,78377406
Finsinger_a18;13,68626658;41,70108426;585;WAMX;10,84383694;1125,965517;2,661065896;19,56673622
Finsinger_a19;12,94232681;42,079169;64;WAMX;11,59297975;1079,884436;3,810609341;20,01130422
Finsinger_a2;12,66966807;41,7484233;554;WAMX;13,72807972;1006,253033;6,223855654;21,90951411
Finsinger_a20;8,826267257;45,89769158;1600;COMX;10,85170613;1738,010015;2,159233173;19,62004534
Finsinger_a21;10,04993843;44,38580838;1760;TEDE;9,753193736;1339,596076;1,857100805;18,10455449
Finsinger_a22;8,82307762;45,91691084;505;COMX;10,85170613;1738,010015;2,159233173;19,62004534
Finsinger_a23;12,84998614;41,69056222;184;WAMX;13,30125844;1075,583512;5,868690332;21,39913305
Finsinger_a24;7,483481255;44,09834384;233;COST;5,200149653;1175,340872;-2,590124687;13,52114105
Finsinger_a25;10,51179029;45,78149627;40;COMX;6,660984645;1449,016013;-2,109352708;15,27482923
Finsinger_a26;9,409177161;44,50300158;770;COMX;9,277449697;1534,35339;1,977467736;17,00260417
Finsinger_a27;6,93645208;45,0463344;61;COST;0,793676704;1146,316152;-8,133182526;10,04596996
Finsinger_a28;15,63736032;38,268684;0;XERO;17,35500956;906,4225638;11,58498764;23,89002355
Finsinger_a29;15,83689261;40,14316247;1;COST;11,57729093;1005,323392;4,17123731;19,67264175
Finsinger_a3;7,795974352;45,46249643;1770;TEDE;7,705457091;1392,645986;-1,132411162;16,6815869
Finsinger_a30;7,888356442;45,47727682;45;COMX;9,057773246;1324,160471;0,127639825;18,05669403
Finsinger_a31;14,83895881;37,95206598;91;WAST;13,27826019;778,0542701;6,474181334;20,88922501
Finsinger_a32;12,31573662;42,11325251;75;WAMX;14,01057712;1050,214233;6,469561577;22,26893361
Finsinger_a33;7,789839926;45,47659051;75;TEDE;7,705457091;1392,645986;-1,132411162;16,6815869
Finsinger_a34;11,76977859;42,61164977;84;WAMX;13,14877975;967,9092908;5,457383633;21,63901965
Finsinger_a35;7,992493953;45,33986595;-415;WAMX;11,7419522;1138,164518;2,411092679;21,06107712
Finsinger_a36;9,137609048;45,78281125;-22;COMX;10,91845915;1535,113091;1,762494604;19,9319884
Finsinger_a37;8,662914182;45,79618593;-29;TEDE;11,78049642;1579,208272;2,773241282;20,78377406
Finsinger_a38;15,60481841;40,93136317;14;WAMX;12,46504537;686,853776;4,446378231;21,34744644
Finsinger_a39;12,70225475;41,71213628;31;WAMX;14,15430705;1021,479524;6,873894056;22,11798604
Finsinger_a4;9,214693512;45,78662571;1500;TEDE;10,78644818;1533,182158;1,575873117;19,81513468
Finsinger_a40;7,137519369;44,21587768;202;TEDE;2,975049707;1250,386298;-5,029515425;11,57314396
Finsinger_a41;10,21678643;44,29858081;1100;TEDE;9,132007649;1368,064213;1,302667499;17,44953982
Finsinger_a42;13,01389695;42,38236694;780;WAMX;10,33294644;1032,710638;2,308656136;18,93315188
Finsinger_a43;15,02728523;36,70709728;161;HODE;18,33129112;473,827898;12,82387098;24,60069784
Finsinger_a44;8,086990091;46,00735606;201;COMX;2,206929763;2634,040046;-6,830827236;11,31878281
Finsinger_a45;8,12961867;46,12961537;112;COMX;0,810750822;2244,518216;-8,26181682;9,856422742
Finsinger_a46;8,33391101;46,32816056;7;COMX;1,047035575;1892,977974;-7,940844377;10,04982726
Finsinger_a47;9,27367486;45,80393397;79;COMX;10,5665433;1530,771353;1,312986056;19,60169601
Finsinger_a48;13,14715739;42,34647878;41;WAMX;10,30856597;1065,800389;2,223048687;18,95437813
Finsinger_a49;7,100588279;44,22841379;27;COST;2,975049707;1250,386298;-5,029515425;11,57314396
Finsinger_a5;13,1292841;42,29321511;34;WAMX;10,30856597;1065,800389;2,223048687;18,95437813
Finsinger_a50;13,4085524;41,28561318;44;WAMX;14,63329641;1200,894218;7,838510513;22,12769318
Finsinger_a51;10,2441049;44,30299326;213;TEDE;9,132007649;1368,064213;1,302667499;17,44953982
Finsinger_a52;9,404250137;44,492684;198;COMX;9,277449697;1534,35339;1,977467736;17,00260417
Finsinger_a53;11,31055112;42,50119738;2070;WAMX;15,61386108;870,6199944;9,220573743;22,73397827
Finsinger_a54;9,26708675;45,8299668;2616;TEDE;10,5665433;1530,771353;1,312986056;19,60169601
Finsinger_a55;11,36170729;42,42601385;-32;WAMX;15,8407712;862,9965627;9,537742933;22,8654836
Finsinger_a56;15,80885952;40,09262129;1370;WAMX;11,57729093;1005,323392;4,17123731;19,67264175
Finsinger_a57;10,70055867;43,8248859;1300;WAMX;13,49258562;1113,280191;5,418762366;22,01306152
Finsinger_a58;7,884205235;45,4859945;1310;TEDE;9,057773246;1324,160471;0,127639825;18,05669403
Finsinger_a59;10,00748938;44,40242197;596;TEDE;9,753193736;1339,596076;1,857100805;18,10455449
Finsinger_a6;7,387461454;45,06631503;131;TEDE;9,065153251;1323,221705;-0,374072512;18,35925039
Finsinger_a60;10,95000889;46,26108582;6;COMX;3,660088286;1593,531128;-6,325681369;12,83438587
Finsinger_a61;14,39594663;37,90119372;6;WAST;13,29994289;781,1200994;6,501622995;20,93652789
Finsinger_a62;9,852193949;44,66412565;205;WAMX;10,47308982;1204,526689;1,731953661;19,43498929
Finsinger_a63;8,733092473;45,81590373;52;COMX;11,78049642;1579,208272;2,773241282;20,78377406
Finsinger_a64;12,7530855;42,50875878;98;WAMX;12,17803311;1045,079967;4,11286211;20,9452947
Finsinger_a65;9,796805603;44,4091349;995;TEDE;10,44630921;1426,400371;2,738847574;18,60628064
Finsinger_a66;12,17456809;42,31878267;300;WAMX;13,03686166;1186,219218;5,282306671;21,56571452
Finsinger_a67;8,036896475;45,41325984;1220;COMX;11,53519076;1222,962431;2,338425716;20,71758143
Finsinger_a68;11,63808748;46,26655455;1840;COMX;2,463693296;1352,78012;-6,49967893;11,2184515
Finsinger_a69;11,32441248;46,17912393;1300;COMX;6,589362125;1105,994743;-2,817092975;15,47810078
Finsinger_a7;10,10932777;44,46428077;1250;TEDE;9,045020056;1227,607841;0,862202138;17,59766992
Finsinger_a70;11,49878631;46,19628818;1380;COMX;3,03235361;1351,49158;-5,907681465;11,70199235
Finsinger_a71;11,62577022;46,26217611;-415;COCO;2,463693296;1352,78012;-6,49967893;11,2184515
Finsinger_a72;11,74018536;46,34958248;1760;COST;2,642913694;1305,889961;-6,243017038;11,36714745
Finsinger_a73;11,66978322;46,28080386;315;COMX;2,582328921;1482,256358;-6,314644814;11,3269968
Finsinger_a74;10,68434101;46,43022242;7;COMX;-1,119130582;1338,364727;-10,96381346;8,04971981
Finsinger_a75;11,25308763;45,93645008;6;COMX;7,339670976;1336,575308;-1,630752325;15,99168809
Finsinger_a76;11,24367797;46,01873884;5;COMX;8,103503349;1290,850818;-1,165043503;16,92200883
Finsinger_a77;11,20856833;46,19600237;7;COMX;8,313369532;1101,590374;-1,357948065;17,31138961
Finsinger_a78;11,22145097;46,13970748;7;COMX;8,456389084;1209,43776;-1,04327196;17,37927628
Finsinger_a79;11,76535989;46,28163742;380;COMX;3,213971997;1635,342543;-5,60229826;11,91979249
Finsinger_a8;14,71590167;37,95305904;133;COST;13,56468606;724,5699736;6,833288829;21,08282026
Finsinger_a80;11,76561145;46,28377161;515;COMX;3,213971997;1635,342543;-5,60229826;11,91979249
Finsinger_a81;11,88436332;46,45480823;290;COMX;1,186301554;1456,876584;-7,664334615;9,878955205
Finsinger_a82;11,01968399;45,95080969;106;COMX;8,756015435;1417,877119;-0,682175736;17,65229925
Finsinger_a83;11,00590069;46,04059348;197;COMX;8,756015435;1417,877119;-0,682175736;17,65229925
Finsinger_a84;11,06357848;46,13059563;348;COMX;7,763479109;1317,326524;-1,75137347;16,6860021
Finsinger_a85;11,05881591;46,1247611;1250;COMX;6,524756312;1454,609377;-2,950980107;15,3926808
Finsinger_a86;10,72624806;46,22149007;991;COMX;1,077082701;1521,172299;-8,732377052;10,15821203
Finsinger_a87;10,73383494;46,22083522;338;COMX;1,077082701;1521,172299;-8,732377052;10,15821203
Finsinger_a88;11,44544336;46,74272619;591;COMX;1,786347926;1157,712936;-7,456099351;10,61986287
Finsinger_a89;11,29073693;46,42463789;841;COMX;7,984438601;1085,074897;-1,643799931;16,9360644
Finsinger_a9;8,062340306;45,43233733;227;TEDE;11,62686829;1241,950822;2,335692247;20,85397911
Finsinger_a90;11,26385608;46,378933;1169;COMX;7,984438601;1085,074897;-1,643799931;16,9360644
Finsinger_a91;11,21891551;46,08568042;106;TEDE;8,456389084;1209,43776;-1,04327196;17,37927628
Finsinger_a92;11,18089323;46,12443845;183;COMX;8,456389084;1209,43776;-1,04327196;17,37927628
Fletcher_a1;-7,44238;37,266075;464;CODE;17,83896295;443,0017616;11,40059121;24,93787003
Fletcher_a10;-7,453276;37,265085;40;CODE;17,83896295;443,0017616;11,40059121;24,93787003
Fletcher_a11;-7,457192;37,265431;890;HODE;17,83896295;443,0017616;11,40059121;24,93787003
Fletcher_a12;-7,464456;37,263907;80;HODE;17,83896295;443,0017616;11,40059121;24,93787003
Fletcher_a2;-7,442391;37,26689;180;CODE;17,83896295;443,0017616;11,40059121;24,93787003
Fletcher_a3;-7,442447;37,267658;1144;HODE;17,83896295;443,0017616;11,40059121;24,93787003
Fletcher_a4;-7,442302;37,268111;787;HODE;17,83896295;443,0017616;11,40059121;24,93787003
Fletcher_a5;-7,441821;37,268507;978;HODE;17,83896295;443,0017616;11,40059121;24,93787003
Fletcher_a6;-7,436254;37,258774;520;HODE;18,06500268;420,739328;11,60222212;25,1202596
Fletcher_a7;-7,438823;37,26072;665;HODE;18,06500268;420,739328;11,60222212;25,1202596
Fletcher_a8;-7,443569;37,261656;245;HODE;17,83896295;443,0017616;11,40059121;24,93787003
Fletcher_a9;-7,447227;37,263112;1197;HODE;17,83896295;443,0017616;11,40059121;24,93787003
Fletcher_b1;-5,633891853;32,192525;900;WAST;8,577190742;605,0246841;0,43327715;17,74223614
Fletcher_b10;-5,637517446;32,199835;32;WAST;8,577190742;605,0246841;0,43327715;17,74223614
Fletcher_b11;-5,638773605;32,204038;39;WAST;8,577190742;605,0246841;0,43327715;17,74223614
Fletcher_b12;-5,638079867;32,20866;33;WAST;8,577190742;605,0246841;0,43327715;17,74223614
Fletcher_b13;-5,637937408;32,212541;42;WAST;8,577190742;605,0246841;0,43327715;17,74223614
Fletcher_b14;-5,638196323;32,215628;44;HODE;8,577190742;605,0246841;0,43327715;17,74223614
Fletcher_b15;-5,637388435;32,217404;50;WAST;8,577190742;605,0246841;0,43327715;17,74223614
Fletcher_b16;-5,644664815;32,218496;46;WAST;8,127744692;629,4402695;0,012606134;17,21688175
Fletcher_b17;-5,004336;33,07393;244;WAST;9,928840141;543,7356377;2,138792276;18,82144928
Fletcher_b18;-5,004928401;33,073584;43;WAST;9,928840141;543,7356377;2,138792276;18,82144928
Fletcher_b19;-5,007166126;33,066;250;HODE;9,928840141;543,7356377;2,138792276;18,82144928
Fletcher_b2;-5,632898285;32,193006;250;WAST;8,577190742;605,0246841;0,43327715;17,74223614
Fletcher_b20;-5,007423954;33,065563;90;HODE;9,928840141;543,7356377;2,138792276;18,82144928
Fletcher_b21;-5,007150712;33,065793;75;WAST;9,928840141;543,7356377;2,138792276;18,82144928
Fletcher_b22;-4,998902535;33,066205;75;WAST;9,928840141;543,7356377;2,138792276;18,82144928
Fletcher_b23;-5,001334177;33,065751;122;WAST;9,928840141;543,7356377;2,138792276;18,82144928
Fletcher_b24;-4,989354089;33,070236;460;COST;9,928840141;543,7356377;2,138792276;18,82144928
Fletcher_b25;-4,989917898;33,070064;755;HODE;9,928840141;543,7356377;2,138792276;18,82144928
Fletcher_b26;-4,990967717;33,069597;800;COST;9,928840141;543,7356377;2,138792276;18,82144928
Fletcher_b27;-4,991191892;33,069088;1610;WAST;9,928840141;543,7356377;2,138792276;18,82144928
Fletcher_b28;-4,991846298;33,068185;1891;WAST;9,928840141;543,7356377;2,138792276;18,82144928
Fletcher_b29;-4,993266137;33,067504;227;HODE;9,928840141;543,7356377;2,138792276;18,82144928
Fletcher_b3;-5,632217718;32,193309;4;WAST;8,577190742;605,0246841;0,43327715;17,74223614
Fletcher_b30;-4,993720618;33,067235;369;WAMX;9,928840141;543,7356377;2,138792276;18,82144928
Fletcher_b31;-5,079198119;33,41566;992;HODE;11,01627382;767,3805749;3,440871239;19,58238347
Fletcher_b32;-5,079905151;33,416451;1033;WAST;11,01627382;767,3805749;3,440871239;19,58238347
Fletcher_b33;-5,084866995;33,410804;137;HODE;11,01627382;767,3805749;3,440871239;19,58238347
Fletcher_b4;-5,631422123;32,193668;98;WAST;8,577190742;605,0246841;0,43327715;17,74223614
Fletcher_b5;-5,630628079;32,194081;704;WAST;8,577190742;605,0246841;0,43327715;17,74223614
Fletcher_b6;-5,630023016;32,194797;-23;WAST;8,577190742;605,0246841;0,43327715;17,74223614
Fletcher_b7;-5,628951875;32,195532;31;WAST;8,577190742;605,0246841;0,43327715;17,74223614
Fletcher_b8;-5,628903906;32,196813;49;WAST;8,577190742;605,0246841;0,43327715;17,74223614
Fletcher_b9;-5,628935967;32,19977;192;WAST;8,577190742;605,0246841;0,43327715;17,74223614
Furlanetto_a1;9,7981;46,02491139;109;COMX;3,085333268;1931,915746;-6,152107398;11,89725558
Furlanetto_a10;9,8550025;46,03850583;46;TUND;3,085333268;1931,915746;-6,152107398;11,89725558
